id_shop,manufacturer_name,meta_description,meta_title,price,id_category_default,description,id_product,product_link,quantity,id_shop_default,reference,id_manufacturer,meta_keywords,ag4,ag6,ag13,ag11,picture_link,price_with_tax,ag7,ft13,active,name,ft10,ft17,ft15,ft9,ft12,ft11,ft8,description_short,ft14,ft16,show_price,ag9,ag8,ag5,ag10,ag12
1,Shell,Shell,CityMotors | Shell,300.00,7," Производитель: Завод ""Shell Deutschland Oil Gmbh"" Grasbrook Lubricants Centre"" Германия. Shell Helix HX8 – высококачественное синтетическое моторное масло, разработанное с использованием активной моющей технологии. Масло Shell Helix HX8 защищает двигатель надежнее, чем обычные моторные масла, непрерывно предотвращая образование загрязнений и отложений. Более полное использование возможностей двигателя и лучшая приемистость позволяют Вашему автомобилю работать на полную мощность вплоть до следующей замены масла. Область применения: Shell Helix HX8 – моторное масло, предназначенное для использования в инжекторных двигателях, оборудованных системой рециркуляции отработавших газов и каталитическим конвертером. Прекрасно работает в любых условиях эксплуатации. Преимущества:Максимальные моющие свойства. Масло Shell Helix HX8 активно и непрерывно защищает детали двигателя от опасных загрязнений и отложений.Отличная защита двигателя. В любых условиях эксплуатации.Масло протестировано в лаборатории. Тщательно протестировано и одобрено Shell Technologists и независимыми лабораториями (Юго-западный Исследовательский Институт США).Проверенная эффективность в турбированных двигателях и совместимость с катализаторами. Масло превосходит требования действующих промышленных стандартов.Топливная экономичность. Низкая вязкость, быстрая подача масла и низкий коэффициент трения эффективно способствуют снижению расхода топлива. Масло превосходит требования действующих промышленных стандартов.Высокая устойчивость к сдвиговым нагрузкам. Поддерживает вязкости. Преимущества перед аналогами:Shell Helix HX8 обеспечивает до 46% более надежную защиту масла от разложения и до 126% большую устойчивость к сдвиговым нагрузкам, чем Shell Helix HX7. Shell Helix HX8 в пять раз эффективней удаляет смолистые отложения в двигателе, чем Shell Helix HX3.Сравнение с конкурентамиShell Helix HX8 обеспечивает до 36% более надежную защиту, чем протестированные масла других ведущих брендов.Здоровье и безопасностьПри соблюдении правил личной и производственной гигиены, а также при надлежащем использовании в рекомендуемых областях применения Shell Helix HX8 не представляет угрозы для здоровья и опасности для окружающей среды. Избегайте попадания масел на кожу. При замене масла пользуйтесь защитными рукавицами/перчатками. При попадании масла на кожу сразу же смойте его водой с мылом.Более полная информация по данному вопросу содержится в паспорте безопасности продукта.Берегите природуОтработанное масло необходимо отправлять на специализированные пункты по утилизации. Не сливайте канализацию, отработанное масло почву или водоемы.РекомендацииРекомендации по применению смазочных материалов в областях, не указанных в данном информационном листке, могут быть получены у представителя фирмы «Шелл». Спецификации и одобрения:API SМ/CFACEA A3/B3/В4VW 502.00, 505.00BMW LL-01Renault RN 0700 0710",47,http://shop.citymotors.com.ua/index.php?id_product=47&controller=product,10,1,6330,5,"моторное масло,синтетическое масло,shell,автомобильное масло",,,,,http://shop.citymotors.com.ua/img/p/1/2/1/121-thickbox_default.jpg,300.00,,,1,Shell Helix HX8 5W-40 4л,,,,,,,," Производитель: Завод ""Shell Deutschland Oil Gmbh"" Grasbrook Lubricants Centre"" Германия. Shell Helix HX8 – высококачественное синтетическое моторное масло, разработанное с использованием активной моющей технологии. Масло Shell Helix HX8 защищает двигатель надежнее, чем обычные моторные масла, непрерывно предотвращая образование загрязнений и отложений. ",,,1,,,,,
1,Shell,Shell,CityMotors | Shell,85.00,7,"Shell Helix Plus Extra 5W-40 - обеспечивает превосходную чистоту двигателя благодаря специальным моющим присадкам, непрерывно защищающим детали двигателя от опасных примесей и отложений. Наряду с превосходной защитой двигателя в любых условиях вождения, моторное масло Shell Helix Plus Extra заряжает энергией и освежает двигатель Вашего автомобиля.Область применения:Полусинтетическое моторное масло, предназначенное для использования в инжекторных, турбонаддувных, безнаддувных и многоклапанных двигателях легковых автомобилей, работающих на этилированном и неэтилированном бензине.ПреимуществаИсключительное очищение двигателяАктивно и непрерывно защищает детали двигателя от опасных загрязнений и отложений.Отличная защита двигателяОбеспечивает превосходную защиту двигателей современных легковых автомобилей.Масло, совместимое с катализаторами и турбодвигателямиПревосходит требования действующих промышленных стандартов.Сниженное содержание хлораОтвечает современным экологическим требованиям, делает более безопасной утилизацию отработанного масла.Сравнение характеристик с конкурентамиМоторное масло Shell Helix Plus Extra 5W-40 обеспечивает до 19.6% больше защиты по сравнению с другими ведущими производителями.",48,http://shop.citymotors.com.ua/index.php?id_product=48&controller=product,5,1,6331,5,"моторное масло,полусинтетическое масло,shell,автомобильное масло",,,,,http://shop.citymotors.com.ua/img/p/1/2/2/122-thickbox_default.jpg,85.00,,,1,Shell Helix Plus Extra 5W-40 1л,,,,,,,,"Shell Helix Plus Extra 5W-40 - обеспечивает превосходную чистоту двигателя благодаря специальным моющим присадкам, непрерывно защищающим детали двигателя от опасных примесей и отложений. Наряду с превосходной защитой двигателя в любых условиях вождения, моторное масло Shell Helix Plus Extra заряжает энергией и освежает двигатель Вашего автомобиля.",,,1,,,,,
1,Shell,Shell,CityMotors | Shell,290.00,7,"Shell Helix Plus Extra 5W-40 - обеспечивает превосходную чистоту двигателя благодаря специальным моющим присадкам, непрерывно защищающим детали двигателя от опасных примесей и отложений. Наряду с превосходной защитой двигателя в любых условиях вождения, моторное масло Shell Helix Plus Extra заряжает энергией и освежает двигатель Вашего автомобиля.Область применения:Полусинтетическое моторное масло, предназначенное для использования в инжекторных, турбонаддувных, безнаддувных и многоклапанных двигателях легковых автомобилей, работающих на этилированном и неэтилированном бензине.ПреимуществаИсключительное очищение двигателяАктивно и непрерывно защищает детали двигателя от опасных загрязнений и отложений.Отличная защита двигателяОбеспечивает превосходную защиту двигателей современных легковых автомобилей.Масло, совместимое с катализаторами и турбодвигателямиПревосходит требования действующих промышленных стандартов.Сниженное содержание хлораОтвечает современным экологическим требованиям, делает более безопасной утилизацию отработанного масла.Сравнение характеристик с конкурентамиМоторное масло Shell Helix Plus Extra 5W-40 обеспечивает до 19.6% больше защиты по сравнению с другими ведущими производителями.",49,http://shop.citymotors.com.ua/index.php?id_product=49&controller=product,5,1,6332,5,"моторное масло,полусинтетическое масло,shell,автомобильное масло",,,,,http://shop.citymotors.com.ua/img/p/1/2/4/124-thickbox_default.jpg,290.00,,,1,Shell Helix Plus Extra 5W-40 4л,,,,,,,,"Shell Helix Plus Extra 5W-40 - обеспечивает превосходную чистоту двигателя благодаря специальным моющим присадкам, непрерывно защищающим детали двигателя от опасных примесей и отложений. Наряду с превосходной защитой двигателя в любых условиях вождения, моторное масло Shell Helix Plus Extra заряжает энергией и освежает двигатель Вашего автомобиля.",,,1,,,,,
1,Shell,Shell,CityMotors | Shell,55.00,7,Всесезонное минеральное моторное масло Shell Helix Super Diesel 15W40 для дизельных двигателей современных легковых автомобилей и легких грузовиков. Обеспечивает надежную защиту двигателя от изнашивания при любых условиях эксплуатации. Высокая устойчивость к окислению способствуют длительным срокам службы масла в том числе при высоких рабочих температурах. Высокий индекс вязкости обеспечивает необходимую вязкость при всех рабочих температурах.,50,http://shop.citymotors.com.ua/index.php?id_product=50&controller=product,10,1,6333,5,"моторное масло,минеральное масло,shell,автомобильное масло",,,,,http://shop.citymotors.com.ua/img/p/1/2/5/125-thickbox_default.jpg,55.00,,,1,Shell Helix Super Diesel 15w40 1л,,,,,,,,Всесезонное минеральное моторное масло Shell Helix Super Diesel 15W40 для дизельных двигателей современных легковых автомобилей и легких грузовиков. ,,,1,,,,,
1,Shell,Shell,CityMotors | Shell,175.00,7,Всесезонное минеральное моторное масло Shell Helix Super Diesel 15W40 для дизельных двигателей современных легковых автомобилей и легких грузовиков. Обеспечивает надежную защиту двигателя от изнашивания при любых условиях эксплуатации. Высокая устойчивость к окислению способствуют длительным срокам службы масла в том числе при высоких рабочих температурах. Высокий индекс вязкости обеспечивает необходимую вязкость при всех рабочих температурах.,51,http://shop.citymotors.com.ua/index.php?id_product=51&controller=product,10,1,6334,5,"моторное масло,минеральное масло,shell,автомобильное масло",,,,,http://shop.citymotors.com.ua/img/p/1/2/7/127-thickbox_default.jpg,175.00,,,1,Shell Helix Super Diesel 15w40 4л,,,,,,,,Всесезонное минеральное моторное масло Shell Helix Super Diesel 15W40 для дизельных двигателей современных легковых автомобилей и легких грузовиков. ,,,1,,,,,
1,Shell,Shell,CityMotors | Shell,135.00,7," Производитель: Завод ""Shell Deutschland Oil Gmbh"" Grasbrook Lubricants Centre"" Германия. Shell Helix Ultra 0W-40 Максимальное очищение двигателя для его эффективной работы.Обновление и защита Вашего автомобиляShell Helix Ultra – полностью синтетическое моторное масло класса “премиум”, разработанное с использованием специальных активных моющих присадок, которые непрерывно и, в отличие от обычных моторных масел, более надежно защищают двигатель от образования загрязнений и отложений, обеспечивая его работу на пике своих возможностей вплоть до следующей замены масла. Продукт также сводит к минимуму шумность двигателя и защищает двигатель при работе в условиях повышенных нагрузок, характерных для современного движения в режимах “старт-стоп”. Обновляя и освежая двигатель Вашего автомобиля, Shell Helix Ultra обеспечивает его прекрасную работу. Shell Helix Ultra единственное моторное масло, рекомендованное Ferrari. Область применения: Двигатели с непосредственным впрыском топлива, оборудованные системой  рециркуляции отработанных газов и каталитическим преобразователем, эксплуатирующиеся при различных режимах вождения. Преимущества:Максимальная очистка двигателя.Активно и непрерывно защищает двигатель от опасных загрязнений и отложений.Абсолютная защита. В любых условиях вождения автомобиля.Продукт прошел лабораторные испытания.Продукт проверен внутренними испытаниями «Шелл» и независимыми лабораториями (SWRI, USA).Технология Формулы 1  Качество, подтвержденное гонками мирового уровня.Совместимость с катализаторами и турбинами.Превосходит промышленные стандарты.Экономия топлива.Низкая вязкость, быстрая подача масла и низкое трение способствуют снижению расхода топлива.Крайне низкое содержание хлора.Отвечает требованиям экологической безопасности, снижает риск при утилизации.Высокая устойчивость к сдвиговым нагрузкам.Вязкость масла в процессе эксплуатации оста.тся в пределах классов вязкости SAE.Shell Helix Ultra предлагает до 46% более над.жную защиту масла от разложения и до 126% большую устойчивость к сдвиговым нагрузкам, чем Helix HX7. Выбор очевиден.В пять раз более эффективно удаляет шламовые отложения из загрязненных бензиновых двигателей, чем Helix HX3.",52,http://shop.citymotors.com.ua/index.php?id_product=52&controller=product,5,1,6335,5,"моторное масло,синтетическое масло,shell,автомобильное масло",,,,,http://shop.citymotors.com.ua/img/p/1/2/8/128-thickbox_default.jpg,135.00,,,1,Shell Helix Ultra 0W-40 1л,,,,,,,," Производитель: Завод ""Shell Deutschland Oil Gmbh"" Grasbrook Lubricants Centre"" Германия. Shell Helix Ultra 0W-40 Максимальное очищение двигателя для его эффективной работы. Обновление и защита Вашего автомобиля",,,1,,,,,
1,Shell,Shell,CityMotors | Shell,490.00,7," Производитель: Завод ""Shell Deutschland Oil Gmbh"" Grasbrook Lubricants Centre"" Германия. Shell Helix Ultra 0W-40 Максимальное очищение двигателя для его эффективной работы.Обновление и защита Вашего автомобиляShell Helix Ultra – полностью синтетическое моторное масло класса “премиум”, разработанное с использованием специальных активных моющих присадок, которые непрерывно и, в отличие от обычных моторных масел, более надежно защищают двигатель от образования загрязнений и отложений, обеспечивая его работу на пике своих возможностей вплоть до следующей замены масла. Продукт также сводит к минимуму шумность двигателя и защищает двигатель при работе в условиях повышенных нагрузок, характерных для современного движения в режимах “старт-стоп”. Обновляя и освежая двигатель Вашего автомобиля, Shell Helix Ultra обеспечивает его прекрасную работу. Shell Helix Ultra единственное моторное масло, рекомендованное Ferrari. Область применения: Двигатели с непосредственным впрыском топлива, оборудованные системой  рециркуляции отработанных газов и каталитическим преобразователем, эксплуатирующиеся при различных режимах вождения. Преимущества:Максимальная очистка двигателя.Активно и непрерывно защищает двигатель от опасных загрязнений и отложений.Абсолютная защита. В любых условиях вождения автомобиля.Продукт прошел лабораторные испытания.Продукт проверен внутренними испытаниями «Шелл» и независимыми лабораториями (SWRI, USA).Технология Формулы 1  Качество, подтвержденное гонками мирового уровня.Совместимость с катализаторами и турбинами.Превосходит промышленные стандарты.Экономия топлива.Низкая вязкость, быстрая подача масла и низкое трение способствуют снижению расхода топлива.Крайне низкое содержание хлора.Отвечает требованиям экологической безопасности, снижает риск при утилизации.Высокая устойчивость к сдвиговым нагрузкам.Вязкость масла в процессе эксплуатации оста.тся в пределах классов вязкости SAE.Shell Helix Ultra предлагает до 46% более над.жную защиту масла от разложения и до 126% большую устойчивость к сдвиговым нагрузкам, чем Helix HX7. Выбор очевиден.В пять раз более эффективно удаляет шламовые отложения из загрязненных бензиновых двигателей, чем Helix HX3.",53,http://shop.citymotors.com.ua/index.php?id_product=53&controller=product,5,1,6336,5,"моторное масло,синтетическое масло,shell,автомобильное масло",,,,,http://shop.citymotors.com.ua/img/p/1/3/0/130-thickbox_default.jpg,490.00,,,1,Shell Helix Ultra 0W-40 4л,,,,,,,," Производитель: Завод ""Shell Deutschland Oil Gmbh"" Grasbrook Lubricants Centre"" Германия. Shell Helix Ultra 0W-40 Максимальное очищение двигателя для его эффективной работы. Обновление и защита Вашего автомобиля",,,1,,,,,
1,Shell,Shell,CityMotors | Shell,90.00,7," Производитель: Завод ""Shell Deutschland Oil Gmbh"" Grasbrook Lubricants Centre"" Германия. Моторное масло Shell Helix Ultra 5W-40это полностью синтетическое моторное масло экстра класса, разработанное с использованием активной моющей технологии. Моторное масло очень хорошо защищает двигатель, предотвращая образование загрязнений и отложений. Моторное масло Shell Helix Ultra 5W-40обеспечивает работу двигателя на полной мощности во время всего периода эксплуатации до замены масла, а также защищает двигатель при интенсивных нагрузках и уменьшает шумы в двигателе. Масло обеспечивает эффективную работу в городском режиме эксплуатации. Моторное масло Shell Helix Ultraединственное моторное масло, рекомендованное Ferrari. Мототрное масло предназанчено для применения в инжекторных двигателях, оборудованных системой рециркуляции отработавших газов и каталитическим нейтрализатором, в любых условиях эксплуатации и обладает такими преимуществами и обеспечивает до 46% более надежную защиту масла от разложения и до 126% большую устойчивость к сдвиговым нагрузкам, чем Shell Helix HX7 и в пять раз более эффективно удаляет смолистые вещества в двигателе, чем Shell Helix HX3, а также обеспечивает до 36% больше защиты по сравнению с другими ведущими производителями. Допуски и спецификации:API SM/CFACEA A3/B3/B4VW 502.00/505.00/503.01Mercedes Benz 229.5BMW LL-01Другие одобрения Porsche A40, FerrariFiat (соответствует 9.55535 Z2 требованиям)Renault RN 0700&amp;RN0710",54,http://shop.citymotors.com.ua/index.php?id_product=54&controller=product,5,1,6337,5,"моторное масло,синтетическое масло,shell,автомобильное масло",,,,,http://shop.citymotors.com.ua/img/p/1/3/1/131-thickbox_default.jpg,90.00,,,1,Shell Helix Ultra 5W-40 1л,,,,,,,," Производитель: Завод ""Shell Deutschland Oil Gmbh"" Grasbrook Lubricants Centre"" Германия. Моторное масло Shell Helix Ultra 5W-40 это полностью синтетическое моторное масло экстра класса, разработанное с использованием активной моющей технологии. Моторное масло очень хорошо защищает двигатель, предотвращая образование загрязнений и отложений.",,,1,,,,,
1,Shell,Shell,CityMotors | Shell,265.00,7," Производитель: Завод ""Shell Deutschland Oil Gmbh"" Grasbrook Lubricants Centre"" Германия. Моторное масло Shell Helix Ultra 5W-40это полностью синтетическое моторное масло экстра класса, разработанное с использованием активной моющей технологии. Моторное масло очень хорошо защищает двигатель, предотвращая образование загрязнений и отложений. Моторное масло Shell Helix Ultra 5W-40обеспечивает работу двигателя на полной мощности во время всего периода эксплуатации до замены масла, а также защищает двигатель при интенсивных нагрузках и уменьшает шумы в двигателе. Масло обеспечивает эффективную работу в городском режиме эксплуатации. Моторное масло Shell Helix Ultraединственное моторное масло, рекомендованное Ferrari. Мототрное масло предназанчено для применения в инжекторных двигателях, оборудованных системой рециркуляции отработавших газов и каталитическим нейтрализатором, в любых условиях эксплуатации и обладает такими преимуществами и обеспечивает до 46% более надежную защиту масла от разложения и до 126% большую устойчивость к сдвиговым нагрузкам, чем Shell Helix HX7 и в пять раз более эффективно удаляет смолистые вещества в двигателе, чем Shell Helix HX3, а также обеспечивает до 36% больше защиты по сравнению с другими ведущими производителями. Допуски и спецификации:API SM/CFACEA A3/B3/B4VW 502.00/505.00/503.01Mercedes Benz 229.5BMW LL-01Другие одобрения Porsche A40, FerrariFiat (соответствует 9.55535 Z2 требованиям)Renault RN 0700&amp;RN0710",55,http://shop.citymotors.com.ua/index.php?id_product=55&controller=product,5,1,6338,5,"моторное масло,синтетическое масло,shell,автомобильное масло",,,,,http://shop.citymotors.com.ua/img/p/1/3/3/133-thickbox_default.jpg,265.00,,,1,Shell Helix Ultra 5W-40 4л,,,,,,,," Производитель: Завод ""Shell Deutschland Oil Gmbh"" Grasbrook Lubricants Centre"" Германия. Моторное масло Shell Helix Ultra 5W-40 это полностью синтетическое моторное масло экстра класса, разработанное с использованием активной моющей технологии. Моторное масло очень хорошо защищает двигатель, предотвращая образование загрязнений и отложений.",,,1,,,,,
1,Shell,Shell,CityMotors | Shell,105.00,7," Производитель: Завод ""Shell Deutschland Oil Gmbh"" Grasbrook Lubricants Centre"" Германия. Shell Helix Diesel Ultra 5W-40 Максимальная чистота и защита дизельных двигателей для их прекрасной работы. Обеспечивает плавный и бесшумный ход автомобиля.Масло Shell Helix Diesel Ultra 5W-40 произведено по уникальной технологии активной очистки и обеспечивает более надёжную защиту благодаря входящим в его состав моющим присадкам, которые активно очищают поверхность двигателя и непрерывно препятствуют образованию опасных слоев нагара до следующей замены масла. Shell Helix Diesel Ultra обеспечивает уменьшение шума при работе двигателя, а также плавный и бесшумный ход автомобиля. Область применения:Все дизельные турбонаддувные двигатели легковых автомобилей или двигатели без наддува с прямым впрыском (DI)и форкамерные (IDI). Эксплуатационные свойства:Максимальная чистота двигателя и уменьшение шума.Моющие присадки, входящие в состав масла, активно и непрерывно препятствуют образованию слоев нагара и отложений. Масло Shell Helix Diesel Ultra обеспечивает уменьшение шума при работе двигателя, а также плавный и бесшумный ход автомобиля.Максимальная защита и длительный срок службы двигателя.Смазочный материал обеспечивает максимальную защиту и длительный срок службы двигателя в любых условиях эксплуатации, включая типичный для города режим «старт-стоп», работу на предельных оборотах и в любых двигателях.Повышенная экономия топлива.Низкий уровень вязкости, быстрый поток масла и низкий уровень трения способствуют сокращению расхода топлива.Низкий расход масла.Использование тщательно подобранных.базовых масел сокращает летучесть масла на кожу сразу же смойте его водой с мылом.масла и, таким образом, его расход. Благодаря этому снижается необходимость долива масла.Отличная защита дизельных турбонаддувных двигателей легковых автомобилей.Очень низкое содержание хлора.Сниженное негативное воздействие на окружающую среду благодаря правильной утилизации продукта.Высокая устойчивость к сдвигу.Поддерживать стабильную вязкость масла.",56,http://shop.citymotors.com.ua/index.php?id_product=56&controller=product,5,1,6340,5,"моторное масло,синтетическое масло,shell,автомобильное масло",,,,,http://shop.citymotors.com.ua/img/p/1/3/4/134-thickbox_default.jpg,105.00,,,1,Shell Helix Diesel Ultra 5W-40 1л,,,,,,,," Производитель: Завод ""Shell Deutschland Oil Gmbh"" Grasbrook Lubricants Centre"" Германия. Shell Helix Diesel Ultra 5W-40 Максимальная чистота и защита дизельных двигателей для их прекрасной работы. Обеспечивает плавный и бесшумный ход автомобиля.",,,1,,,,,
1,Shell,Shell,CityMotors | Shell,355.00,7," Производитель: Завод ""Shell Deutschland Oil Gmbh"" Grasbrook Lubricants Centre"" Германия. Shell Helix Diesel Ultra 5W-40 Максимальная чистота и защита дизельных двигателей для их прекрасной работы. Обеспечивает плавный и бесшумный ход автомобиля.Масло Shell Helix Diesel Ultra 5W-40 произведено по уникальной технологии активной очистки и обеспечивает более надёжную защиту благодаря входящим в его состав моющим присадкам, которые активно очищают поверхность двигателя и непрерывно препятствуют образованию опасных слоев нагара до следующей замены масла. Shell Helix Diesel Ultra обеспечивает уменьшение шума при работе двигателя, а также плавный и бесшумный ход автомобиля. Область применения:Все дизельные турбонаддувные двигатели легковых автомобилей или двигатели без наддува с прямым впрыском (DI)и форкамерные (IDI). Эксплуатационные свойства:Максимальная чистота двигателя и уменьшение шума.Моющие присадки, входящие в состав масла, активно и непрерывно препятствуют образованию слоев нагара и отложений. Масло Shell Helix Diesel Ultra обеспечивает уменьшение шума при работе двигателя, а также плавный и бесшумный ход автомобиля.Максимальная защита и длительный срок службы двигателя.Смазочный материал обеспечивает максимальную защиту и длительный срок службы двигателя в любых условиях эксплуатации, включая типичный для города режим «старт-стоп», работу на предельных оборотах и в любых двигателях.Повышенная экономия топлива.Низкий уровень вязкости, быстрый поток масла и низкий уровень трения способствуют сокращению расхода топлива.Низкий расход масла.Использование тщательно подобранных.базовых масел сокращает летучесть масла на кожу сразу же смойте его водой с мылом.масла и, таким образом, его расход. Благодаря этому снижается необходимость долива масла.Отличная защита дизельных турбонаддувных двигателей легковых автомобилей.Очень низкое содержание хлора.Сниженное негативное воздействие на окружающую среду благодаря правильной утилизации продукта.Высокая устойчивость к сдвигу.Поддерживать стабильную вязкость масла.",57,http://shop.citymotors.com.ua/index.php?id_product=57&controller=product,5,1,6341,5,"моторное масло,синтетическое масло,shell,автомобильное масло",,,,,http://shop.citymotors.com.ua/img/p/1/3/6/136-thickbox_default.jpg,355.00,,,1,Shell Helix Diesel Ultra 5W-40 4л,,,,,,,," Производитель: Завод ""Shell Deutschland Oil Gmbh"" Grasbrook Lubricants Centre"" Германия. Shell Helix Diesel Ultra 5W-40 Максимальная чистота и защита дизельных двигателей для их прекрасной работы. Обеспечивает плавный и бесшумный ход автомобиля.",,,1,,,,,
1,Shell,Shell,CityMotors | Shell,100.00,7," Производитель: Завод ""Shell Deutschland Oil Gmbh"" Grasbrook Lubricants Centre"" Германия. Shell Helix Ultra E 5W-30 Максимальная эффективность вплоть до следующей замены маслаShell Helix Ultra E – полностью синтетическое моторное масло, разработанное на основе специальных базовых масел, благодаря чему при его использовании снижаются трение, потребление топлива и выбросы выхлопных газов. Масло содержит новейшие активные моющие присадки, способствующие непрерывному предотвращению образования загрязнений и отложений. Область применения:Для инжекторных двигателей, оборудованных системой рециркуляции отработавших газов и каталитическими нейтрализаторами, эксплуатируемых в экстремальных условиях.Для высокоэфективных турбированных дизельных двигателей (в т.ч. с интеркулером) с прямым впрыском, оборудованных системой рециркуляции выхлопных газов без сажевых фильтров. Преимущества:Специальные базовые масла сокращают трение для увеличения экономии топлива и снижения выбросов газаИспользование активной моющей технологии Shell - активно и непрерывно защищает двигатель от опасных загрязнений и отложений. В 5 раз эффективнее минеральных масел удаляет отложения с деталей двигателя.Продолжительная окислительная стабильность - увеличение защиты на 30% по сравнению с протестированными синтетическими маслами других ведущих брендовОтличная защита двигателя в любых условиях эксплуатации:Низкая вязкость, быстрая подача масла и низкий уровень трения. При холодном пуске увеличение экономии топлива на 2.2% по сравнению с минеральными маслами 15W-40 и менее вязкими. Высокая устойчивость к сдвиговым нагрузкамБлагодаря специально отбранным синтетическим базовыв маслам поддерживает постоянный уровень вязкости на весь период работы масла.Благодаря пониженной летучестии, и следовательно, расходу масла, необходимость в доливе уменьшаетсяМинимальные вибрации и шум в двигателе - плавная и тихая работа двигателя Сравнение с конкурентами:Shell Helix Ultra E обеспечивает на 30% более надежную защиту, чем протестированные масла других ведущих брендов. Берегите природу:Отработанное масло необходимо отправлять на специализированные пункты по утилизации. Не сливайте отработанное масло в канализацию, почву или водоемы. Рекомендации:Рекомендации по применению смазочных материалов в областях, не указанных в данном информационном листке, могут быть получены у представителя фирмы «Шелл».",58,http://shop.citymotors.com.ua/index.php?id_product=58&controller=product,5,1,6342,5,"моторное масло,синтетическое масло,shell,автомобильное масло",,,,,http://shop.citymotors.com.ua/img/p/1/3/7/137-thickbox_default.jpg,100.00,,,1,Shell Helix Ultra E 5W-30 1л,,,,,,,," Производитель: Завод ""Shell Deutschland Oil Gmbh"" Grasbrook Lubricants Centre"" Германия. Shell Helix Ultra E 5W-30 Максимальная эффективность вплоть до следующей замены масла. Shell Helix Ultra E – полностью синтетическое моторное масло, разработанное на основе специальных базовых масел, благодаря чему при его использовании снижаются трение, потребление топлива и выбросы выхлопных газов.",,,1,,,,,
